code_com,code_reg,code_dept,code_arr,lib_com,lib_arr,lib_dept,lib_reg,gridens7,p_pop,superf_choro,gare_tgv,nb_actes_france_renov,friches,ecoquartiers,part_actifs,part_inactifs,med_disp,part_residences_secondaires,part_trajets_voiture,com_variation_encours_dette_ha_pct,dependance_eco,abstention_municipales,taux_creation_ent,total_entreprises,part_licencies_sportifs,CSP_maire,climat,emissions_ges,beneficiaire_prog,part_jeunes_sans_diplome,etab_industrie,etab_construction,etab_CTHR,etab_IC,etab_AFA,etab_AI,etab_ASTSA,etab_APESAS,etab_AAS,etab_tourisme,eolienne_PE_kw,nbr_eolienne,hydroelectrique_PE_kw,nbr_instal_hydroelec,photovoltaique_PE_kw,nbr_inst_sol_photovoltaique,fossile_PE_kw,fossile_PT_kw,nbr_inst_fossile,incinerateur_PE_kw,incinerateur_PT_kw,nbr_incinerateur,chaufferie_bois_PE_kw,chaufferie_bois_PT_kw,nbr_chaufferie_bois,methaniseur_PE_kw,methaniseur_PT_kw,nbr_unite_methaniseur,taux_conformite_bact,taux_conformite_chim,MC_industrie_mwh,MC_agricole_mwh,MC_tertiaire_mwh,MC_residentiel_mwh,MC_totale_mwh,cp_AF,ae_AF,cp_AGTE,ae_AGTE,cp_AAFAR,ae_AAFAR,cp_APD,ae_APD,cp_culture,ae_culture,cp_economie,ae_economie,cp_DAG,ae_DAG,cp_ES,ae_ES,cp_GFP,ae_GFP,cp_IAI,ae_IAI,cp_justice,ae_justice,cp_MLIC,ae_MLIC,cp_PR,ae_PR,cp_RES,ae_RES,cp_RCT,ae_RCT,cp_RD,ae_RD,cp_securites,ae_securites,cp_SIEC,ae_SIEC,cp_SJVA,ae_SJVA,cp_EDMD,ae_EDMD,cp_TEAMS,ae_TEAMS,cp_TFP,ae_TFP,cp_CT,ae_CT,cp_GPIE,ae_GPIE,cp_CCSR,ae_CCSR,taux_subvention,autres_benef_collectivite,autres_benef_entreprise,autres_benef_etat,autres_benef_association
22001,53.0,22,224,Allineuc,Saint-Brieuc,Côtes-d'Armor,Bretagne,7,596.0,24.1,0,6.0,2.0,0.0,281,76,20300.0,12.0,85.7,2.6,107.0,17.4,21.2,33.0,144,12,0,15634.38,0,9.1,2,2,8,0,1,10,4,2,4,0.0,0.0,0.0,0.0,0.0,1830.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.76,5.857,187.053,113.32000000000001,5.026,4126.325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,369288.0,1230948.0,1576228.0799999998,1576228.0799999998,0.0,0.0,0.0,0.0,0.0,0.0,200000.0,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35368.0,35368.0,0.16,2.0,33.0,0.0,0.0
22002,53.0,22,224,Andel,Saint-Brieuc,Côtes-d'Armor,Bretagne,5,1156.0,12.2,0,0.0,0.0,0.0,584,128,23570.0,2.0,90.1,-28.7,96.0,53.8,37.3,51.0,280,15,0,8233.54,0,3.9,6,4,12,0,3,9,5,7,5,0.0,0.0,0.0,0.0,0.0,200.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.0,360.0,1.0,1.0,1.0,292.778,193.8,123.678,5.726,5701.495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3240000.0,1160542.5999999999,1160542.5999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56081.549999999996,56081.549999999996,0.0,0.0,0.0,0.0,0.08,1.0,16.0,0.0,0.0
22003,53.0,22,221,Aucaleuc,Dinan,Côtes-d'Armor,Bretagne,6,929.0,6.4,0,8.0,0.0,0.0,453,133,21780.0,3.4,91.3,206.0,113.0,53.7,20.0,40.0,354,12,0,6175.22,0,0.0,0,7,12,0,4,2,9,2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,26.561,0.0,1861.330535,12.07095435897436,4982.627,0.0,0.0,234850.0,939400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8085.0,8085.0,0.0,0.0,0.0,0.0,3720.0,-17205.0,0.0,0.0,0.0,0.0,0.0,0.0,3369600.0,3369600.0,50265.6,50265.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.0,1.0,0.0,3.0
22004,53.0,22,222,Bégard,Guingamp,Côtes-d'Armor,Bretagne,5,4839.0,36.4,0,4.0,6.0,0.0,1962,834,21020.0,5.5,88.5,7.0,126.0,44.8,16.0,281.0,978,27,0,30835.24,0,12.4,16,31,76,3,11,19,37,58,30,0.0,0.0,0.0,0.0,0.0,203.0,2.0,4160.0,4680.0,1.0,0.0,0.0,0.0,0.0,1800.0,1.0,0.0,0.0,1.0,1.0,1.0,2096.40161,264.87777,4296.855785777778,14.8942771981777,32948.57484,0.0,0.0,0.0,0.0,8111022.56,8801022.56,0.0,0.0,76000.0,76000.0,0.0,0.0,0.0,0.0,1231657.12,1231657.12,936.0,-711.0,0.0,0.0,109979.03999999998,109979.03999999998,0.0,0.0,0.0,0.0,0.0,0.0,7968636.0,10683144.0,1047384.24,1047384.24,17598.329999999998,17598.329999999998,168000.0,168000.0,96946.0,96946.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,14.0,37.0,0.0,8.0
22005,53.0,22,222,Belle-Isle-en-Terre,Guingamp,Côtes-d'Armor,Bretagne,5,1030.0,14.1,0,1.0,3.0,0.0,437,146,18770.0,16.4,79.2,-25.4,140.0,22.9,25.0,76.0,229,15,0,7395.71,0,2.9,8,6,24,0,5,1,8,14,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,1.0,0.0,0.0,0.0,1.0,0.9,389.323,81.463,529.544,4.708,5061.564,0.0,0.0,0.0,0.0,387800.0,387800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144378.0,144378.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251980.0,251980.0,0.0,0.0,3252456.0,3252456.0,211081.91999999998,211081.91999999998,9767.0,9767.0,0.0,0.0,3000.0,3000.0,683000.0,-464200.0,0.0,0.0,0.0,0.0,3325000.0,3325000.0,0.0,0.0,0.0,0.0,0.36,10.0,6.0,0.0,6.0
22006,53.0,22,223,Berhet,Lannion,Côtes-d'Armor,Bretagne,6,273.0,3.2,0,0.0,1.0,0.0,129,39,19460.0,14.6,95.8,85.9,123.0,36.0,0.0,10.0,40,11,0,2790.02,0,12.5,0,1,1,1,0,2,1,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,27.157,4.257,5.074,951.886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219211.72,219211.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32238.0,32238.0,0.08,1.0,5.0,0.0,0.0
22008,53.0,22,221,Bobital,Dinan,Côtes-d'Armor,Bretagne,5,1139.0,5.0,0,11.0,1.0,0.0,508,164,22640.0,5.3,95.8,-6.2,126.0,53.5,25.4,59.0,277,15,0,4730.17,0,10.3,5,16,7,1,8,2,7,5,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8709677419354839,17.251,0.0,650.937,6.288,5640.5289999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1128456.0,1128456.0,119301.0,119301.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,1.0,2.0,0.0,0.0
22009,53.0,22,224,Le Bodéo,Saint-Brieuc,Côtes-d'Armor,Bretagne,7,170.0,10.0,0,0.0,0.0,0.0,72,23,18080.0,21.3,90.9,-43.0,119.0,33.3,0.0,7.0,28,9,0,4867.93,0,37.5,1,2,2,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0.0,65.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,84.411,0.0,5.049,913.566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,504576.0,504576.0,442051.39999999997,442051.39999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,2.0,4.0,0.0,0.0
22011,53.0,22,222,Boqueho,Guingamp,Côtes-d'Armor,Bretagne,6,1056.0,27.1,0,2.0,0.0,0.0,499,135,21140.0,3.8,94.1,-9999.0,106.0,26.5,18.2,44.0,253,15,0,8854.74,0,3.0,5,6,9,0,3,6,2,5,8,0.0,4000.0,2.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,88.171,124.821,94.75699999999999,6.113,4260.332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,710064.0,127332.0,779605.6800000002,779605.6800000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,2.0,17.0,0.0,0.0
22012,53.0,22,224,La Bouillie,Saint-Brieuc,Côtes-d'Armor,Bretagne,6,865.0,10.9,0,3.0,1.0,0.0,389,126,21820.0,14.2,89.0,-35.7,128.0,40.2,8.3,48.0,229,15,0,6995.87,0,6.1,5,13,6,1,3,5,8,6,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,43.492,150.19299999999998,11.854,5.637,3838.312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58751.7,50001.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,264260.08,264260.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,6.0,0.0,10.0
22013,53.0,22,222,Bourbriac,Guingamp,Côtes-d'Armor,Bretagne,7,2126.0,71.9,0,3.0,2.0,0.0,876,324,20940.0,9.9,82.9,-22.1,134.0,37.7,22.8,123.0,470,19,0,25899.56,0,16.9,6,28,23,0,4,11,19,26,6,0.0,29200.0,10.0,0.0,0.0,200.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,1.0,0.0,0.0,0.0,1.0,1.0,128.059,100.641,468.57399999999996,4.833,9586.162,0.0,0.0,3282.080000000001,3282.080000000001,3518600.0,3518600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,441333.5,441333.5,3282.5,3282.5,0.0,0.0,1086.5,1086.5,0.0,0.0,0.0,0.0,0.0,0.0,4027572.0,10330812.0,2542137.92,2542137.92,6820.0,6820.0,0.0,0.0,12500.0,12500.0,2915.0,2915.0,0.0,0.0,0.0,0.0,1870000.0,4180000.0,0.0,0.0,0.0,0.0,0.44,14.0,34.0,0.0,1.0
22014,53.0,22,221,Bourseul,Dinan,Côtes-d'Armor,Bretagne,6,1218.0,22.2,0,5.0,1.0,0.0,544,175,20560.0,15.9,92.3,-35.0,115.0,49.0,8.8,57.0,236,14,0,14555.61,0,8.2,5,9,14,3,3,5,7,7,4,0.0,0.0,0.0,0.0,0.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,435.69599999999997,206.36399999999998,398.94599999999997,15.17027944444445,5866.71803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13630.5,13630.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1247940.0,1787940.0,1053146.36,1053146.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,3.0,22.0,0.0,0.0
22015,53.0,22,224,Bréhand,Saint-Brieuc,Côtes-d'Armor,Bretagne,5,1707.0,25.0,0,3.0,2.0,0.0,846,204,22170.0,5.8,91.9,-48.5,106.0,53.6,9.8,92.0,359,19,0,15083.95,0,3.7,8,16,21,2,8,11,7,11,8,0.0,0.0,0.0,0.0,0.0,722.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2503.5060000000003,126.344,96.61800000000001,5.543,9693.816,0.0,0.0,0.0,0.0,157734.0,157734.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5200.0,5200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2190816.0,2190816.0,2248665.4400000004,2248665.4400000004,322.11,322.11,0.0,0.0,0.0,0.0,753812449.74,373988370.78000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,2.0,53.0,0.0,0.0
22016,53.0,22,224,Île-de-Bréhat,Saint-Brieuc,Côtes-d'Armor,Bretagne,6,402.0,3.1,0,0.0,0.0,0.0,179,44,23890.0,76.8,15.2,435.5,135.0,10.1,14.4,90.0,119,11,1,3488.27,0,7.7,5,5,34,2,3,7,24,2,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,428.176,43.542,1082.117,4.539,5803.813,0.0,0.0,61000.0,61000.0,0.0,0.0,0.0,0.0,190000.0,190000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5671296.0,5671296.0,0.0,0.0,0.0,0.0,0.0,0.0,17120.0,17120.0,32170.44,32170.44,0.0,0.0,0.0,0.0,0.0,0.0,49999.75,49999.75,0.0,0.0,0.24,5.0,4.0,0.0,2.0
22018,53.0,22,222,Brélidy,Guingamp,Côtes-d'Armor,Bretagne,7,304.0,8.1,0,0.0,1.0,0.0,129,58,20330.0,16.0,81.9,-44.9,120.0,38.4,6.7,15.0,48,11,0,3527.18,0,26.7,2,2,2,1,0,3,2,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,16.379,6.202,5.004,1190.441,0.0,0.0,0.0,0.0,655270.0,655270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42207.200000000004,42207.200000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,2.0,0.0,0.0
22019,53.0,22,222,Bringolo,Guingamp,Côtes-d'Armor,Bretagne,6,503.0,9.4,0,0.0,2.0,0.0,246,49,22060.0,7.3,95.1,-30.3,108.0,53.3,20.0,20.0,131,11,0,4574.72,0,0.0,1,3,4,2,1,5,2,1,1,0.0,0.0,0.0,0.0,0.0,106.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,120.0,1.0,1.0,1.0,,220.189,4.0,5.224,2236.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,669640.4400000001,669640.4400000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,14.0,0.0,0.0
22020,53.0,22,221,Broons,Dinan,Côtes-d'Armor,Bretagne,5,2924.0,35.2,0,17.0,2.0,0.0,1192,387,21820.0,5.7,86.0,35.7,139.0,57.8,15.9,208.0,548,21,0,42056.19,0,8.8,24,21,54,1,25,18,20,26,19,0.0,11750.0,5.0,0.0,0.0,806.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,33.0,1.0,1.0,1.0,3894.5554166666634,124.308,4495.4653765,14.4580844,43773.777649999996,0.0,0.0,154147.0,154147.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3681726.35,3681726.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119999.91999999998,119999.92,0.0,0.0,1501344.0,3431160.0,2689701.84,2689701.84,0.0,0.0,0.0,0.0,120110.0,120110.0,236748.42,236748.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,13.0,25.0,0.0,13.0
22021,53.0,22,221,Brusvily,Dinan,Côtes-d'Armor,Bretagne,6,1158.0,11.8,0,1.0,2.0,0.0,556,155,20840.0,4.3,88.3,-9.4,110.0,39.3,15.5,58.0,276,15,0,5174.04,0,7.3,4,12,17,0,2,1,6,7,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,216.599,29.544,9.661,6.044,4307.466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,409063.2,409063.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,5.0,0.0,0.0
22023,53.0,22,222,Bulat-Pestivien,Guingamp,Côtes-d'Armor,Bretagne,7,412.0,31.2,0,0.0,1.0,0.0,165,71,19380.0,26.7,74.8,-5.4,157.0,23.2,7.7,26.0,49,11,0,12408.91,0,0.0,5,2,8,0,0,4,1,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,294.376,18.534,4.13,1915.0990000000002,0.0,0.0,0.0,0.0,3766000.0,3766000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,359208.0,1219539.72,1219539.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,1.0,17.0,0.0,0.0
22024,53.0,22,222,Calanhel,Guingamp,Côtes-d'Armor,Bretagne,7,227.0,14.3,0,1.0,2.0,0.0,91,33,17220.0,21.3,52.3,-39.0,126.0,31.0,14.3,14.0,19,11,0,8570.03,0,0.0,1,4,2,0,0,4,1,1,1,0.0,5100.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1219.671,19.552,10.232,4.093,2292.13,0.0,0.0,0.0,0.0,1252440.0,1252440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,972520.9199999999,972520.9199999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,12.0,0.0,0.0
22025,53.0,22,222,Callac,Guingamp,Côtes-d'Armor,Bretagne,5,2235.0,33.0,0,1.0,5.0,0.0,668,395,19520.0,14.0,86.4,-25.2,180.0,32.8,8.0,176.0,328,19,0,15858.1,0,13.0,6,26,49,2,8,8,17,37,23,0.0,3200.0,4.0,0.0,0.0,80.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1655.0,2.0,0.0,0.0,0.0,1.0,0.9090909090909091,44.324999999999996,2503.528,835.9830000000001,4.536,12728.821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,709732.98,709732.98,9360.0,9360.0,220000.0,220000.0,0.0,0.0,0.0,0.0,0.0,0.0,65000.0,65000.0,505656.0,7071516.0,465310.44000000006,465310.44000000006,0.0,0.0,960000.0,960000.0,17500.0,17500.0,30000.0,30000.0,0.0,0.0,0.0,0.0,1249268.0,1249268.0,0.0,0.0,0.0,0.0,0.4,22.0,11.0,0.0,5.0
22026,53.0,22,221,Calorguen,Dinan,Côtes-d'Armor,Bretagne,6,729.0,8.5,0,3.0,1.0,0.0,354,77,20860.0,5.4,87.9,71.5,117.0,40.0,37.1,35.0,164,14,0,6945.12,0,5.0,5,4,7,1,1,4,8,2,3,0.0,0.0,0.0,0.0,0.0,70.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.862,26.829,32.715,5.653,2500.258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8178.3,8178.3,20889.0,20889.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1715099.9599999997,1715099.9599999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9598.0,9598.0,0.16,2.0,5.0,0.0,1.0
22028,53.0,22,223,Camlez,Lannion,Côtes-d'Armor,Bretagne,6,830.0,11.7,0,0.0,2.0,0.0,397,118,21430.0,15.6,88.6,174.8,108.0,39.1,25.5,51.0,280,14,0,5535.25,0,5.0,7,7,10,2,0,5,10,3,7,0.0,0.0,0.0,0.0,0.0,160.0,1.0,2827.0,3180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,35949.43452,201.95759,1436.970745,14.456652,76738.22264,0.0,0.0,0.0,0.0,3575740.0,3575740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3634092.0,746614.68,746614.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,1.0,12.0,0.0,0.0
22029,53.0,22,222,Canihuel,Guingamp,Côtes-d'Armor,Bretagne,7,347.0,32.1,0,4.0,2.0,0.0,164,47,19970.0,20.3,61.9,12.9,121.0,8.0,9.7,31.0,68,11,0,16360.5,0,8.3,4,0,8,0,0,10,4,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1684.989,234.37199999999999,22.44,4.948,4816.623,0.0,0.0,0.0,0.0,1636600.0,1636600.0,0.0,0.0,4104817.0,13682600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4536000.0,1784362.7200000004,1784362.7200000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,3.0,30.0,0.0,0.0
22030,53.0,22,223,Caouënnec-Lanvézéac,Lannion,Côtes-d'Armor,Bretagne,5,905.0,7.1,0,0.0,0.0,0.0,417,124,22090.0,6.0,83.3,29.8,111.0,49.7,10.2,49.0,218,15,0,5935.94,0,3.7,6,10,13,1,2,2,4,4,7,0.0,0.0,0.0,0.0,0.0,178.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9615384615384616,54.653,79.69200000000001,228.60299999999998,5.38,2943.899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2613772.56,2613772.56,0.0,0.0,0.0,0.0,10000.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,1.0,3.0,0.0,1.0
22031,53.0,22,222,Carnoët,Guingamp,Côtes-d'Armor,Bretagne,7,658.0,42.1,0,2.0,3.0,0.0,278,106,18140.0,17.5,87.0,-27.0,111.0,29.0,16.3,49.0,81,13,0,18886.02,0,4.5,5,8,15,0,1,7,8,2,3,0.0,0.0,0.0,0.0,0.0,203.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2445.643,74.274,203.95399999999998,4.013,5588.525,0.0,0.0,0.0,0.0,2023000.0,2023000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,297936.0,1589040.0,2406244.6799999997,2406244.6799999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,2.0,34.0,0.0,0.0
